state,city,address,postal_code,phone_number,latitude,longitude
New York,New York,320 Park Ave,10022,(212) 754-3098,40.75760253824012,-73.97421427618086
New York,New York,325 S End Ave,10280,(212) 267-3818,40.71070271157653,-74.01636963147331
New York,New York,3410 Broadway,10031,(332) 237-2250,40.82222295539154,-73.95313458602827
New York,New York,350 5th Ave,10118,(646) 755-3479,40.7482436,-73.9851073
New York,New York,3781 Broadway,10032,(646) 593-8402,40.83433748458469,-73.94510973520146
New York,New York,4009 Broadway,10032,(646) 412-5429,40.84150081441521,-73.93987634995904
New York,New York,404 Broadway,10013,(212) 226-2172,40.7187624898711,-74.00211321513677
New York,New York,405 Avenue Of The Americas,10014,(917) 243-6043,40.733605502959676,-73.99992574909118
New York,New York,4240 Broadway,10033,(332) 230-1158,40.849547919471,-73.93607441507781
New York,New York,464 Park Ave S,10016,(212) 689-0305,40.745464745574424,-73.98286627645552
New York,New York,501 Fashion Ave,10018,(212) 840-0486,40.75314434790426,-73.98880119800623
New York,New York,504 Avenue Of The Americas,10011,(646) 213-9609,40.73646516026128,-73.99717597362803
New York,New York,55 E 8th St,10003,(212) 982-3081,40.73116193439805,-73.99343677636887
New York,New York,601 8th Ave,10018,(646) 490-4337,40.755651869885405,-73.99124533095136
New York,New York,604 2nd Ave,10016,(917) 289-7052,40.74414352828854,-73.975871745998
New York,New York,620 9th Ave,10036,(212) 247-3275,40.75953101365556,-73.99154200515807
New York,New York,625 Broadway,10012,(646) 998-9464,40.72609068987567,-73.9965334019351
New York,New York,680 Avenue Of The Americas,10010,(212) 206-3781,40.74175806350017,-73.99337033804608
New York,New York,71 Spring St,10012,(646) 937-5202,40.72266954097826,-73.99752313988114
New York,New York,72 W 125th St,10027,(212) 722-0746,40.80730281159196,-73.94503558639009
New York,New York,805 Columbus Ave,10025,(212) 222-7389,40.7949232,-73.9657893
New York,New York,854 8th Ave,10019,(212) 757-4312,40.76307842113037,-73.98529387177564
New York,New York,864 Broadway,10003,(212) 253-7860,40.73734936126344,-73.99003272408231
New York,New York,885 10th Ave,10019,(917) 338-4646,40.76975,-73.988481
New York,New York,9 W 42nd St,10036,(212) 354-6760,40.75398181030597,-73.98157357729815
New York,New York,906 3rd Ave,10022,(212) 371-8462,40.75895732076281,-73.96879640708482
New York,Niagara Falls,1785 Military Rd,14304,(716) 297-1745,43.096903154181085,-78.97385634043093
New York,Oceanside,3161 Long Beach Rd,11572,(516) 960-0035,40.63451005716519,-73.6396922702408
New York,Olean,2727 W State St,14760,(716) 806-3401,42.07665464103093,-78.46155942599377
New York,Patchogue,367 N Service Rd,11772,(631) 289-1937,40.77872965242779,-73.03307648320549
New York,Pelham,798 Pelham Pkwy,10803,(914) 636-0617,40.893607,-73.821011
New York,Plattsburgh,200 Consumer Square,12901,(518) 310-3512,44.69441607721768,-73.48679101840787
New York,Port Jefferson Station,1064 Route 112,11776,(631) 331-1589,40.91965453130565,-73.04186076475568
New York,Queens,25465 Nassau Blvd,11362,(718) 224-4220,40.76527092620086,-73.7253672398291
New York,Queensbury,820 State Route 9,12804,(518) 761-6902,43.332172112688944,-73.67719924779544
New York,Rego Park,6135 Junction Blvd,11374,(718) 592-1476,40.733042794804255,-73.8636884134566
New York,Rensselaer,279 Troy Rd,12144,(518) 283-0174,42.64008699998782,-73.70136750294529
New York,Riverhead,1501 Old Country Rd,11901,(631) 208-0061,40.925559425068506,-72.69211713032405
New York,Rochester,1360 Mount Hope Ave,14620,(585) 473-3611,43.12342824619089,-77.61781148528479
New York,Rochester,1495 E Ridge Rd,14621,(585) 544-2346,43.19860391250725,-77.57752606803732
New York,Rochester,1847 W Ridge Rd,14615,(585) 453-0166,43.20648419665562,-77.67839131595593
New York,Rochester,2735 Monroe Ave,14618,(585) 551-2279,43.11253341335919,-77.55049630053934
New York,Rochester,3349 Monroe Ave,14618,(585) 348-2353,43.101105555207305,-77.53879371576606
New York,Rochester,640 Jefferson Rd,14623,(585) 424-1444,43.08758187921192,-77.62540809862901
New York,Rye Brook,100 S Ridge St,10573,(914) 937-0351,41.00357218075789,-73.68328068812713
New York,Saratoga Springs,3057 Route 50,12866,(518) 587-0478,43.10386429442525,-73.7412460149917
New York,Scarsdale,913 Central Park Ave,10583,(914) 574-2534,40.9928855,-73.822024
New York,Schenectady,441 Balltown Rd,12304,(518) 370-8607,42.77327602008837,-73.89401911836565
New York,Selden,261 Middle Country Rd,11784,(631) 732-1459,40.868209,-73.02474
New York,Shirley,800 Montauk Hwy,11967,(631) 657-4098,40.80005925729319,-72.86850690675918
New York,Staten Island,2602 Hylan Blvd,10306,(718) 980-1742,40.56789769009645,-74.11147005278593
New York,Staten Island,2655 Richmond Ave,10314,(718) 210-4606,40.58161927353288,-74.16774903515122
New York,Syosset,420 Jericho Tpke,11791,(516) 762-8862,40.809898,-73.500505
New York,Syracuse,129 Marshall St,13210,(315) 422-1904,43.04183357368376,-76.1358542285704
New York,Syracuse,3496 Erie Blvd East,13214,(315) 446-3530,43.04287582023014,-76.06849200867674
New York,Syracuse,3600 W Genesee St,13219,(315) 468-1781,43.0477861,-76.2372807
New York,Tonawanda,1759 Sheridan Dr,14223,(716) 874-1074,42.9801574736624,-78.86930143039132
New York,Town of Poughkeepsie,15-55 Winslow Gate Rd,12601,(845) 224-3468,41.72812350311422,-73.93122427258301
New York,Uniondale,1166 Hempstead Tpke,11553,(516) 483-1026,40.717965795182465,-73.59214381903172
New York,Valley Stream,2034 Green Acres Mall,11581,(516) 537-0001,40.6619021,-73.7204306
New York,Vestal,4698 Vestal Pkwy E,13850,(607) 797-2528,42.09278823958712,-75.95278785108815
New York,Victor,401 Commerce Dr,14564,(585) 742-2192,43.019407433626355,-77.43888023020855
New York,Wantagh,1178 Wantagh Ave,11793,(516) 679-6958,40.69371662165791,-73.50894387894303
New York,Watertown,1290 Arsenal St,13601,(315) 786-2813,43.97790185060178,-75.94605420325507
New York,Webster,1838 Empire Blvd,14580,(585) 670-6003,43.18880737335857,-77.50400452085724
New York,Webster,927 Holt Rd,14580,(585) 872-1431,43.21366991610192,-77.45148483894381
New York,West Nyack,1000 Palisades Center Dr,10994,(845) 512-7056,41.09710601768637,-73.95602155515304
New York,Westbury,474 Old Country Rd,11590,(516) 699-0715,40.74939056117202,-73.57901093613538
New York,White Plains,250 Main St,10601,(914) 948-4826,41.03322728175122,-73.76439368956665
New York,White Plains,405 Tarrytown Rd,10607,(914) 948-5203,41.042561907320284,-73.79951513657988
New York,Williamsville,5712 Main St,14221,(716) 568-7199,42.96399696279257,-78.74057124173355
New York,Williamsville,8020 Transit Rd,14221,(716) 529-0918,42.985652800521976,-78.69768983924587
New York,Yonkers,5510 Xavier Dr,10704,(914) 885-2900,40.92684809781982,-73.85366430153346
North Carolina,Apex,1081 Pine Plaza Dr,27523,(919) 362-5435,35.7464041184714,-78.82953795362326
North Carolina,Asheville,1828 Hendersonville Rd,28803,(828) 274-6370,35.50460805434085,-82.52393028921949
North Carolina,Asheville,879 Brevard Rd,28806,(828) 920-0052,35.52877005096521,-82.60772516144841
North Carolina,Asheville,946 Patton Ave,28806,(828) 253-0731,35.58670171648204,-82.58731484700115
North Carolina,Boone,1787 Blowing Rock Rd,28607,(828) 262-1134,36.199270383549376,-81.65796861645052
North Carolina,Burlington,649 Huffman Mill Rd,27215,(336) 586-9928,36.073438585468445,-79.49202245839508
North Carolina,Cary,100 Wrenn Dr,27511,(919) 462-1223,35.765227387552876,-78.7838989739252
North Carolina,Cary,204 Crossroads Blvd,27518,(919) 233-8242,35.760478486087656,-78.7409962825235
North Carolina,Chapel Hill,1490 Fordham Blvd,27514,(919) 929-9324,35.93619844509945,-79.0239903208494
North Carolina,Chapel Hill,301 W Franklin St,27516,(919) 942-2091,35.91137932606221,-79.0595824036875
North Carolina,Charlotte,11619 Waverly Center Dr,28277,(704) 849-2583,35.0525332,-80.76839939999999
North Carolina,Charlotte,2109 South Blvd,28203,(704) 332-2311,35.20742897193388,-80.86027474058193
North Carolina,Charlotte,2312 Whitehall Park Dr,28273,(704) 504-0373,35.139218993775444,-80.93550541047352
North Carolina,Charlotte,239 S Kings Dr,28204,(704) 612-5985,35.2137165841431,-80.83348883563788
North Carolina,Charlotte,2921 Providence Rd,28211,(704) 366-7280,35.17093136195462,-80.80742760859835
North Carolina,Charlotte,316 S Tryon St,28202,(980) 209-1145,35.22541354544549,-80.84608942084942
North Carolina,Charlotte,3320 Potomac River Pkwy,28217,(704) 559-8916,35.18149926057364,-80.91559672156524
North Carolina,Charlotte,4022 Connection Point Blvd,28212,(980) 316-7564,35.1849696,-80.760105
North Carolina,Charlotte,4400 Sharon Rd,28211,(704) 705-4993,35.15286713952103,-80.83275382209013
North Carolina,Charlotte,6925 University City Blvd,28262,(704) 596-5475,35.290580666283915,-80.7660270977718
North Carolina,Charlotte,7724 Pineville Matthews Rd,28226,(980) 225-5531,35.088111369486505,-80.85093460806718
North Carolina,Charlotte,7800 Rea Rd,28277,(704) 341-5793,35.0611841,-80.8144299
North Carolina,Charlotte,9030 Albemarle Rd,28227,(980) 209-1082,35.211223800000035,-80.68985462626065
North Carolina,Charlotte,9335 N Tryon St,28262,(980) 202-7032,35.313284116044976,-80.743202273605
North Carolina,Charlotte,9821 Northlake Centre Pkwy,28216,(704) 596-0117,35.3487979908174,-80.85775520246409
North Carolina,Concord,1463 Concord Pkwy N,28025,(704) 782-3065,35.437999416406754,-80.60556542822437
North Carolina,Concord,8509 Concord Mills Blvd,28027,(704) 971-6101,35.372166,-80.722589
North Carolina,Durham,1034 Yunus Rd,27703,(984) 312-7633,35.9406282,-78.8540445
North Carolina,Durham,2608 Erwin Rd,27705,(919) 309-2901,36.00911673591872,-78.94464695705227
North Carolina,Durham,3219 Watkins Rd,27707,(919) 401-5469,35.953059928726404,-78.9922507824736
North Carolina,Durham,3800 N Roxboro St,27704,(919) 471-1662,36.04091171010093,-78.89901059751232
North Carolina,Durham,5431 Page Rd,27703,(919) 941-0059,35.87666535201273,-78.85064672408672
North Carolina,Durham,6910 Fayetteville Rd,27713,(919) 627-9249,35.90346245267528,-78.941560858461
North Carolina,Fayetteville,1918 Skibo Rd,28314,(910) 867-7325,35.068524436494286,-78.96714379998264
North Carolina,Fayetteville,3101 Raeford Rd,28303,(910) 778-5547,35.0442185,-78.9308131
North Carolina,Fayetteville,4715 Ramsey St,28311,(910) 822-0011,35.125970207462714,-78.87993983523468
North Carolina,Fuquay Varina,1385 N Main St,27526,(919) 567-0206,35.592712602331396,-78.77433026410347
North Carolina,Garner,68 Eagle Wing Way,27529,(919) 662-1439,35.69730666617067,-78.58499433431768
North Carolina,Gastonia,2501 E Franklin Blvd,28056,(704) 215-4262,35.26016448996326,-81.13311335276126
North Carolina,Goldsboro,501 N Berkeley Blvd,27534,(919) 751-7237,35.374981285150916,-77.94548915467101
North Carolina,Greensboro,1420 Westover Ter,27408,(336) 272-5503,36.09130859855215,-79.81426860491086
North Carolina,Greensboro,3227 Battleground Ave,27408,(743) 902-7679,36.12008583294992,-79.842773072999
North Carolina,Greensboro,435 Tate St,27403,(336) 419-0949,36.067479046507295,-79.80532286628716
North Carolina,Greensboro,5402 Sapp Rd,27409,(336) 292-4410,36.05578325262511,-79.90414601595592
North Carolina,Greensboro,6021 W Gate City Blvd,27407,(743) 837-3194,36.001816130275216,-79.90603311102774
North Carolina,Greenville,610 Greenville Blvd SE,27858,(252) 756-0353,35.58431380050536,-77.37091632514858
North Carolina,Hendersonville,59 Highlands Square Dr,28792,(828) 233-5499,35.346158580573864,-82.43462081117056
North Carolina,Hickory,1770 US Highway 70 SE,28602,(828) 322-5868,35.70735210850262,-81.3082488738753
North Carolina,High Point,2313 N Main St,27262,(336) 886-1510,35.98544176187843,-80.02523033954168
North Carolina,High Point,2650 S Main St,27263,(743) 837-3122,35.92611318542599,-79.98632768788067
North Carolina,High Point,4008 Brian Jordan Pl,27265,(336) 882-0352,36.032630140693406,-79.95840003037392
North Carolina,Holly Springs,601 Village Walk Dr,27540,(919) 586-8560,35.639922440034134,-78.83597869686649
North Carolina,Huntersville,8830 Lindholm Dr,28078,(704) 765-3613,35.44364311557213,-80.87894993897226
North Carolina,Jacksonville,1345 Western Blvd,28546,(910) 353-2509,34.78646178390098,-77.4026611671793
North Carolina,Jacksonville,2730 US Hwy 258,28540,(910) 967-7770,34.755026,-77.460483
North Carolina,Kannapolis,580 Kannapolis Parkway,28027,(704) 707-3374,35.42271513556916,-80.67632698937636
North Carolina,Kernersville,1020 S Main St,27284,(336) 992-1779,36.10839992702622,-80.0976962217029
North Carolina,Lenoir,139 Blowing Rock Blvd,28645,(828) 795-3033,35.91576557561246,-81.52512537561222
North Carolina,Matthews,1909 Matthews Township Pkwy,28105,(704) 845-9406,35.1246844,-80.7081613
North Carolina,Monroe,2335 W Roosevelt Blvd,28110,(704) 225-7711,35.009457828945756,-80.5639522850207
North Carolina,Mooresville,643 River Hwy,28117,(704) 664-0940,35.59541586043249,-80.87568099241446
North Carolina,Morrisville,1516 Village Market Pl,27560,(919) 238-3971,35.806992936536005,-78.81516061648904
North Carolina,New Bern,2999 Dr Martin Luther King Jr Blvd,28562,(252) 633-1762,35.10292349511642,-77.08543288586179
North Carolina,Pineville,11025 Carolina Pl Pkwy,28134,(704) 540-6440,35.08232181140975,-80.87727849850535
North Carolina,Raleigh,2316 Hillsborough St,27607,(919) 576-1894,35.78765911521597,-78.66678999568796
North Carolina,Raleigh,4203 Fayetteville Rd,27603,(919) 985-7287,35.72209973209992,-78.65235203153108
North Carolina,Raleigh,4421 Six Forks Rd,27609,(919) 785-3316,35.84019242151976,-78.6433227867186
North Carolina,Raleigh,6081 Capital Blvd,27616,(919) 322-3290,35.86819551856155,-78.5834612801574
North Carolina,Raleigh,6102 Falls Of Neuse Rd,27609,(919) 877-8544,35.866128,-78.620083
North Carolina,Raleigh,6602 Glenwood Ave,27612,(919) 781-5115,35.86036015432925,-78.70772010858099
North Carolina,Raleigh,9504 Strickland Rd,27615,(919) 322-3259,35.90190158973859,-78.65489657729813
North Carolina,Roanoke Rapids,304 Premier Blvd,27870,(252) 541-7833,36.424651,-77.635508
North Carolina,Rocky Mount,959 N Wesleyan Blvd,27804,(252) 316-9797,35.96999214169724,-77.80911115261195
North Carolina,Salisbury,1527 E Innes Street,28144,(704) 636-0181,35.652376486711304,-80.45673105893019
North Carolina,Smithfield,120 S Equity Dr,27577,(919) 934-1002,35.50617259096997,-78.32165194677617
North Carolina,Southern Pines,10771 US 15-501 Hwy,28387,(910) 783-2450,35.1648963,-79.4214587
North Carolina,Statesville,210 Turnersburg Hwy,28625,(980) 434-0117,35.81387009153153,-80.87588794266536
North Carolina,Wake Forest,11700 Retail Dr,27587,(919) 562-0004,35.967174,-78.54278
North Carolina,Wilmington,1525 Fordham Rd,28403,(910) 794-4906,34.21366403392537,-77.90190872020554
North Carolina,Wilmington,7964 Market St,28411,(910) 756-3146,34.28977399207287,-77.79875394693866
North Carolina,Wilmington,941 International Dr,28405,(910) 256-1899,34.242664279599644,-77.82831031501104
North Carolina,Wilson,2304 Forest Hills Rd W,27893,(252) 281-2068,35.731623,-77.951545
North Carolina,Winston Salem,1051 Southpark Blvd,27127,(743) 255-5920,36.0448911,-80.2574631
North Carolina,Winston Salem,128 Hanes Mall Cir,27103,(336) 245-2522,36.06927062688182,-80.2981625849226
North Carolina,Winston Salem,5414 University Pkwy,27105,(336) 418-2007,36.168562308990026,-80.27763634432942
North Carolina,Winterville,4100 Humber Rd,28590,(252) 353-0111,35.5514663,-77.4051276
Ohio,Akron,1289 George Washington Blvd,44312,(234) 542-8065,41.02790581770046,-81.46213526873109
Ohio,Akron,272 E Exchange St,44304,(234) 208-2245,41.07289346047133,-81.5134754159559
Ohio,Akron,3890 Medina Rd,44333,(330) 670-8393,41.13539324280015,-81.6377670599702
Ohio,Akron,454 E Waterloo Rd,44319,(234) 200-1748,41.028535553202246,-81.51088654508132
Ohio,Akron,790 Arlington Rdg,44312,(330) 644-4069,40.982584100643244,-81.49388062767626
Ohio,Akron,825 W Market St,44303,(330) 374-0204,41.097092980902595,-81.54395430983902
Ohio,Alliance,1630 W State St,44601,(330) 821-4311,40.90139782768853,-81.12899063678799
Ohio,Amelia,1227 W Ohio Pike,45102,(513) 752-3444,39.04726795388714,-84.24681553465575
Ohio,Amherst,901 N Leavitt Rd,44001,(440) 989-4100,41.416947,-82.208402
Ohio,Anderson,7630 Beechmont Ave,45255,(513) 231-0157,39.073672250199756,-84.34599129338096
Ohio,Ashland,1988 E Main St,44805,(419) 207-8445,40.86016611254899,-82.2710027148421
Ohio,Ashtabula,2911 N Ridge Rd E,44004,(440) 536-9235,41.8774178,-80.7580316
Ohio,Athens,41 S Court St,45701,(740) 592-3656,39.327961458290474,-82.10158464901167
Ohio,Aurora,7020 Aurora Rd,44202,(330) 562-0452,41.356810745506955,-81.3895198571922
Ohio,Austintown,5553 Mahoning Ave,44515,(330) 318-4930,41.0985901,-80.76608089999999
Ohio,Austintown,835 N Canfield Niles Rd,44515,(234) 877-4003,41.12033016764113,-80.76739482216982
Ohio,Avon,35925 Detroit Rd,44011,(440) 937-9200,41.45873858258883,-82.01835091519314
Ohio,Barberton,446 Robinson Ave,44203,(330) 745-0280,41.00986694795516,-81.58862256450439
Ohio,Batavia,2029 Hospital Dr,45103,(513) 643-3255,39.0819493,-84.1485379
Ohio,Beavercreek,2544 Zink Rd,45324,(937) 429-1294,39.77617085659909,-84.07530174817572
Ohio,Beavercreek,3286 Pentagon Blvd,45431,(937) 431-3706,39.770957056779324,-84.05299199512211
Ohio,Bellefontaine,1551 S Main St,43311,(937) 595-0076,40.33731747961916,-83.76158200672556
Ohio,Berea,399 W Bagley Rd,44017,(440) 531-0013,41.371331723079635,-81.867295803566
Ohio,Bexley,2484 E Main St,43209,(614) 236-8733,39.95735181831246,-82.93242612522113
Ohio,Blue Ash,11257 Reed Hartman Hwy,45241,(513) 469-1980,39.271804952591246,-84.37629190398468
Ohio,Boardman,525 Boardman Poland Rd,44512,(330) 758-1477,41.02380728383718,-80.64350706579671
Ohio,Bowling Green,1558 E Wooster St,43402,(419) 353-4534,41.373947,-83.624638
Ohio,Brecksville,4416 Royalton Rd,44141,(440) 526-4398,41.31406925682374,-81.65471998341502
Ohio,Brooklyn,10325 Cascade Xing,44144,(216) 267-8360,41.423121370758935,-81.75936568956661
Ohio,Brunswick,3362 Center Rd,44212,(330) 220-7278,41.23781288089128,-81.80684978048168
Ohio,Cambridge,61690 Southgate Rd,43725,(740) 421-4052,39.99466805444636,-81.57499465002562
Ohio,Canal Winchester,695 W Waterloo St,43110,(614) 321-3840,39.85484288167192,-82.82508836387899
Ohio,Canal Winchester,7730 Diley Rd,43110,(614) 524-0142,39.8449275,-82.7816074
Ohio,Canfield,4542 Boardman Canfield Rd,44406,(330) 702-1362,41.0253331204477,-80.73582678547447
Ohio,Canton,3232 Cleveland Ave NW,44709,(234) 203-0660,40.83456517,-81.388526
Ohio,Canton,4130 Tuscarawas St W,44708,(330) 477-0722,40.79572100000003,-81.42474844907377
Ohio,Canton,5097 Dressler Rd NW,44718,(330) 493-1648,40.85522098634976,-81.43291882543053
Ohio,Canton,6410 Market Ave N,44721,(330) 470-0001,40.87530123582624,-81.36343512095782
