state,city,address,zip_code,name,phone,latitude,longitude,url,country
New York,Ithaca,740 S Meadow St,14850,Chipotle Ithaca,(607) 272-0437,42.43014786980975,-76.50822799657499,https://locations.chipotle.com/../ny/ithaca/740-s-meadow-st,USA
New York,Jackson Heights,8710 Northern Blvd,11372,Chipotle Jackson Heights,(718) 424-8031,40.75587590469609,-73.87998629447748,https://locations.chipotle.com/../ny/jackson-heights/8710-northern-blvd,USA
New York,Jamaica,14740 Archer Ave,11435,Chipotle Archer Avenue,(718) 521-4225,40.70052545893504,-73.80740784845928,https://locations.chipotle.com/../ny/jamaica/14740-archer-ave,USA
New York,Jamaica,16002 Jamaica Ave,11432,Chipotle Jamaica Avenue,(718) 658-4609,40.703575436580955,-73.79886941707173,https://locations.chipotle.com/../ny/jamaica/16002-jamaica-ave,USA
New York,Johnson City,621 Harry L Dr,13790,Chipotle 621 Harry L Dr,(607) 201-0562,42.12490660913323,-75.97445810370353,https://locations.chipotle.com/../ny/johnson-city/621-harry-l-dr,USA
New York,Kingston,1217 Ulster Ave,12401,Chipotle Kingston,(845) 336-5036,41.966480428853124,-73.99000456159422,https://locations.chipotle.com/../ny/kingston/1217-ulster-ave,USA
New York,Lake Grove,2093 Smith Haven Plz,11755,Chipotle Smith Haven Plaza,(631) 265-2865,40.87006243625729,-73.1283289659915,https://locations.chipotle.com/../ny/lake-grove/2093-smith-haven-plz,USA
New York,Lake Ronkonkoma,601 Portion Rd,11779,Chipotle Lake Ronkonkoma,(631) 615-8493,40.832120526640736,-73.08881301554361,https://locations.chipotle.com/../ny/lake-ronkonkoma/601-portion-rd,USA
New York,Latham,2 Wade Road,12110,Chipotle Latham Route 7,(518) 783-0648,42.7557139,-73.7759656,https://locations.chipotle.com/../ny/latham/2-wade-road,USA
New York,Lawrence,331 Rockaway Tpke,11559,Chipotle Lawrence NY,(516) 239-3952,40.62738624380902,-73.73748044601534,https://locations.chipotle.com/../ny/lawrence/331-rockaway-tpke,USA
New York,Levittown,3629 Hempstead Tpke,11756,Chipotle Levittown,(516) 731-0416,40.726328288054184,-73.50109196625307,https://locations.chipotle.com/../ny/levittown/3629-hempstead-tpke,USA
New York,Lindenhurst,96 Sunrise Hwy,11757,Chipotle Lindenhurst,(631) 956-4286,40.70168541779607,-73.37855889508914,https://locations.chipotle.com/../ny/lindenhurst/96-sunrise-hwy,USA
New York,Liverpool,3852 State Route 31,13090,Chipotle Clay,(315) 622-4973,43.18380786783495,-76.24673992462294,https://locations.chipotle.com/../ny/liverpool/3852-state-route-31,USA
New York,Long Island City,26-16 Jackson Avenue,11101,Chipotle Long Island City,(718) 784-2706,40.7472329329571,-73.94156671876117,https://locations.chipotle.com/../ny/long-island-city/26-16-jackson-avenue,USA
New York,Mamaroneck,805 Mamaroneck Ave,10543,Chipotle Mamaroneck Centre,(914) 873-1348,40.95724250629299,-73.7377189481384,https://locations.chipotle.com/../ny/mamaroneck/805-mamaroneck-ave,USA
New York,Maspeth,5901 Maurice Ave,11378,Chipotle Maspeth,(718) 578-4019,40.72628632765721,-73.90905587423909,https://locations.chipotle.com/../ny/maspeth/5901-maurice-ave,USA
New York,Merrick,1996 Merrick Rd,11566,Chipotle Merrick,(516) 868-4070,40.65565400565715,-73.54968124811502,https://locations.chipotle.com/../ny/merrick/1996-merrick-rd,USA
New York,Middletown,444 Rte 211 E,10940,Chipotle Middletown_NY,(845) 344-4149,41.45335887539258,-74.38077875175402,https://locations.chipotle.com/../ny/middletown/444-rte-211-e,USA
New York,Mineola,528 Jericho Tpke,11501,Chipotle Mineola,(516) 294-0709,40.74471293993189,-73.65613664568349,https://locations.chipotle.com/../ny/mineola/528-jericho-tpke,USA
New York,Mohegan Lake,3144 E. Main Street,10547,Chipotle Cortlandt Crossing,(914) 528-3281,41.312710536128854,-73.86984350981233,https://locations.chipotle.com/../ny/mohegan-lake/3144-e-main-street,USA
New York,Mount Kisco,195 N Bedford Rd,10549,Chipotle Mt Kisco Route 117,(914) 752-4725,41.21507249290042,-73.72046425131225,https://locations.chipotle.com/../ny/mount-kisco/195-n-bedford-rd,USA
New York,Nanuet,79 Rockland Plaza,10954,Chipotle Nanuet,(845) 367-4080,41.0984153,-74.0159513,https://locations.chipotle.com/../ny/nanuet/79-rockland-plaza,USA
New York,New Hartford,4815 Commercial Dr,13413,Chipotle New Hartford,(315) 736-2467,43.09538775260282,-75.30588539321451,https://locations.chipotle.com/../ny/new-hartford/4815-commercial-dr,USA
New York,New Hyde Park,2335 New Hyde Park Rd,11040,Chipotle Lake Success,(516) 673-9630,40.7580426,-73.6892544,https://locations.chipotle.com/../ny/new-hyde-park/2335-new-hyde-park-rd,USA
New York,New Rochelle,77 Quaker Ridge Rd,10804,Chipotle New Rochelle,(914) 712-6049,40.94889614209737,-73.78927739091485,https://locations.chipotle.com/../ny/new-rochelle/77-quaker-ridge-rd,USA
New York,New York,1 New York Plz,10004,Chipotle New York Plaza,(646) 882-3252,40.7025024,-74.0115413,https://locations.chipotle.com/../ny/new-york/1-new-york-plz,USA
New York,New York,100 Maiden Ln,10038,Chipotle Maiden Lane,(212) 742-2690,40.706796206010466,-74.00703710455826,https://locations.chipotle.com/../ny/new-york/100-maiden-ln,USA
New York,New York,1020 3rd Ave,10065,Chipotle Bloomingdales,(646) 213-9692,40.762630101999704,-73.96614269900823,https://locations.chipotle.com/../ny/new-york/1020-3rd-ave,USA
New York,New York,111 Fulton St,10038,Chipotle Fulton Street,(212) 964-0435,40.70975353435097,-74.006442636788,https://locations.chipotle.com/../ny/new-york/111-fulton-st,USA
New York,New York,1153 Third Avenue,10065,Chipotle Hunter College,(917) 475-9280,40.76663836273142,-73.9625337144007,https://locations.chipotle.com/../ny/new-york/1153-third-avenue,USA
New York,New York,117 E 14th St,10003,Chipotle Union Square South,(212) 260-0641,40.73421976209579,-73.98882427560812,https://locations.chipotle.com/../ny/new-york/117-e-14th-st,USA
New York,New York,125 E 23rd St,10010,Chipotle Gramercy Park,(212) 673-6904,40.73995404838195,-73.98508323313521,https://locations.chipotle.com/../ny/new-york/125-e-23rd-st,USA
New York,New York,1288 1st Ave,10021,Chipotle 69th and 1st,(646) 213-9431,40.765986622496065,-73.95704657423971,https://locations.chipotle.com/../ny/new-york/1288-1st-ave,USA
New York,New York,129 W. 48th St.,10020,Chipotle 1221 6th Ave,(212) 575-8424,40.759429,-73.982606,https://locations.chipotle.com/../ny/new-york/129-w-48th-st,USA
New York,New York,1379 Avenue Of The Americas,10019,Chipotle 56th & 6th,(646) 998-2329,40.76370412992602,-73.97796827695237,https://locations.chipotle.com/../ny/new-york/1379-avenue-of-the-americas,USA
New York,New York,149 8th Ave,10011,Chipotle Chelsea West,(212) 620-4015,40.74205883696816,-74.00121809449479,https://locations.chipotle.com/../ny/new-york/149-8th-ave,USA
New York,New York,1497 3rd Ave,10028,Chipotle Upper East Side,(646) 998-8241,40.777706235645894,-73.95446382820705,https://locations.chipotle.com/../ny/new-york/1497-3rd-ave,USA
New York,New York,150 E 44th St,10017,Chipotle Grand Central,(212) 682-9860,40.75217021278373,-73.97406615809359,https://locations.chipotle.com/../ny/new-york/150-e-44th-st,USA
New York,New York,150 E 52nd St,10022,Chipotle E. 52nd Street,(212) 755-9754,40.757417,-73.9709456,https://locations.chipotle.com/../ny/new-york/150-e-52nd-st,USA
New York,New York,165 E 116th St,10029,Chipotle East Harlem,(332) 258-8948,40.798560491389146,-73.94075206441771,https://locations.chipotle.com/../ny/new-york/165-e-116th-st,USA
New York,New York,2 Broadway,10004,Chipotle Bowling Green,(212) 344-0941,40.70429678237923,-74.01295797314185,https://locations.chipotle.com/../ny/new-york/2-broadway,USA
New York,New York,200 Varick St,10014,Chipotle Varick,(646) 336-6264,40.72825041984641,-74.00512257980787,https://locations.chipotle.com/../ny/new-york/200-varick-st,USA
New York,New York,2298 Broadway,10024,Chipotle Broadway & 83rd,(646) 412-6237,40.7862055,-73.9778816,https://locations.chipotle.com/../ny/new-york/2298-broadway,USA
New York,New York,234 5th Ave,10001,Chipotle Madison Square Park,(212) 532-0372,40.744273380616356,-73.98787091947895,https://locations.chipotle.com/../ny/new-york/234-5th-ave,USA
New York,New York,235 W 56th Street,10019,Chipotle Columbus Circle,(646) 626-6520,40.76606365605216,-73.9828994245716,https://locations.chipotle.com/../ny/new-york/235-w-56th-street,USA
New York,New York,25 W 45th St,10036,Chipotle 25 West 45th Street,(212) 391-2081,40.7561264,-73.9808141,https://locations.chipotle.com/../ny/new-york/25-w-45th-st,USA
New York,New York,2575 Broadway,10025,Chipotle 2575 Broadway,(646) 349-6524,40.795380521336966,-73.97172891350918,https://locations.chipotle.com/../ny/new-york/2575-broadway,USA
New York,New York,269 Amsterdam Ave,10023,Chipotle Upper West Side,(212) 580-6058,40.77883406827038,-73.98122333060763,https://locations.chipotle.com/../ny/new-york/269-amsterdam-ave,USA
New York,New York,274 Madison Avenue,10016,Chipotle 274 Madison Avenue,(212) 689-1245,40.751359871715216,-73.98072137240467,https://locations.chipotle.com/../ny/new-york/274-madison-avenue,USA
New York,New York,275 Greenwich Street,10007,Chipotle Tribeca,(646) 412-3981,40.715042948179274,-74.01102995947537,https://locations.chipotle.com/../ny/new-york/275-greenwich-street,USA
New York,New York,28 W 40th St,10018,Chipotle 28 W 40th Street,(212) 302-0650,40.75271199668667,-73.98330394375267,https://locations.chipotle.com/../ny/new-york/28-w-40th-st,USA
New York,New York,281 Broadway,10007,Chipotle Civic Center,(212) 385-3506,40.714606606499316,-74.00633473282073,https://locations.chipotle.com/../ny/new-york/281-broadway,USA
New York,New York,283 7th Ave,10001,Chipotle 283 Seventh Avenue,(212) 645-6270,40.74605832685789,-73.99397005663093,https://locations.chipotle.com/../ny/new-york/283-7th-ave,USA
New York,New York,2843 Broadway,10025,Chipotle Columbia Univ,(212) 222-1712,40.804515,-73.9668,https://locations.chipotle.com/../ny/new-york/2843-broadway,USA
New York,New York,286 1st Ave,10009,Chipotle Stuyvesant Town,(212) 228-1915,40.732951534586995,-73.9809075492692,https://locations.chipotle.com/../ny/new-york/286-1st-ave,USA
New York,New York,304 W 34th St,10001,Chipotle Penn Plaza,(212) 268-4197,40.75232405090476,-73.99432821191562,https://locations.chipotle.com/../ny/new-york/304-w-34th-st,USA
New York,New York,320 Park Ave,10022,Chipotle 320 Park Ave,(212) 754-3098,40.75760253824012,-73.97421427618086,https://locations.chipotle.com/../ny/new-york/320-park-ave,USA
New York,New York,325 S End Ave,10280,Chipotle Battery Park City,(212) 267-3818,40.71070271157653,-74.01636963147331,https://locations.chipotle.com/../ny/new-york/325-s-end-ave,USA
New York,New York,3410 Broadway,10031,Chipotle West 138th Street,(332) 237-2250,40.82222295539154,-73.95313458602827,https://locations.chipotle.com/../ny/new-york/3410-broadway,USA
New York,New York,350 5th Ave,10118,Chipotle Empire State Relo,(646) 755-3479,40.7482436,-73.9851073,https://locations.chipotle.com/../ny/new-york/350-5th-ave,USA
New York,New York,3781 Broadway,10032,Chipotle Hamilton Hts,(646) 593-8402,40.83433748458469,-73.94510973520146,https://locations.chipotle.com/../ny/new-york/3781-broadway,USA
New York,New York,4009 Broadway,10032,Chipotle Columbia Presbyterian,(646) 412-5429,40.84150081441521,-73.93987634995904,https://locations.chipotle.com/../ny/new-york/4009-broadway,USA
New York,New York,404 Broadway,10013,Chipotle 404 Broadway,(212) 226-2172,40.7187624898711,-74.00211321513677,https://locations.chipotle.com/../ny/new-york/404-broadway,USA
New York,New York,405 Avenue Of The Americas,10014,Chipotle Greenwich Village,(917) 243-6043,40.733605502959676,-73.99992574909118,https://locations.chipotle.com/../ny/new-york/405-avenue-of-the-americas,USA
New York,New York,4240 Broadway,10033,Chipotle Washington Hts,(332) 230-1158,40.849547919471,-73.93607441507781,https://locations.chipotle.com/../ny/new-york/4240-broadway,USA
New York,New York,464 Park Ave S,10016,Chipotle Park Avenue South,(212) 689-0305,40.745464745574424,-73.98286627645552,https://locations.chipotle.com/../ny/new-york/464-park-ave-s,USA
New York,New York,501 Fashion Ave,10018,Chipotle Garment Center,(212) 840-0486,40.75314434790426,-73.98880119800623,https://locations.chipotle.com/../ny/new-york/501-fashion-ave,USA
New York,New York,504 Avenue Of The Americas,10011,Chipotle 13th & 6th,(646) 213-9609,40.73646516026128,-73.99717597362803,https://locations.chipotle.com/../ny/new-york/504-avenue-of-the-americas,USA
New York,New York,55 E 8th St,10003,Chipotle NYU North,(212) 982-3081,40.73116193439805,-73.99343677636887,https://locations.chipotle.com/../ny/new-york/55-e-8th-st,USA
New York,New York,601 8th Ave,10018,Chipotle 601 8th Avenue,(646) 490-4337,40.755651869885405,-73.99124533095136,https://locations.chipotle.com/../ny/new-york/601-8th-ave,USA
New York,New York,604 2nd Ave,10016,Chipotle Kips Bay,(917) 289-7052,40.74414352828854,-73.975871745998,https://locations.chipotle.com/../ny/new-york/604-2nd-ave,USA
New York,New York,620 9th Ave,10036,Chipotle Clinton,(212) 247-3275,40.75953101365556,-73.99154200515807,https://locations.chipotle.com/../ny/new-york/620-9th-ave,USA
New York,New York,625 Broadway,10012,Chipotle NOHO,(646) 998-9464,40.72609068987567,-73.9965334019351,https://locations.chipotle.com/../ny/new-york/625-broadway,USA
New York,New York,680 Avenue Of The Americas,10010,Chipotle Wolf Twine,(212) 206-3781,40.74175806350017,-73.99337033804608,https://locations.chipotle.com/../ny/new-york/680-avenue-of-the-americas,USA
New York,New York,71 Spring St,10012,Chipotle Soho East,(646) 937-5202,40.72266954097826,-73.99752313988114,https://locations.chipotle.com/../ny/new-york/71-spring-st,USA
New York,New York,72 W 125th St,10027,Chipotle 125th Street,(212) 722-0746,40.80730281159196,-73.94503558639009,https://locations.chipotle.com/../ny/new-york/72-w-125th-st,USA
New York,New York,805 Columbus Ave,10025,Chipotle Columbus Square,(212) 222-7389,40.7949232,-73.9657893,https://locations.chipotle.com/../ny/new-york/805-columbus-ave,USA
New York,New York,854 8th Ave,10019,Chipotle World Wide Plaza,(212) 757-4312,40.76307842113037,-73.98529387177564,https://locations.chipotle.com/../ny/new-york/854-8th-ave,USA
New York,New York,864 Broadway,10003,Chipotle Union Square North,(212) 253-7860,40.73734936126344,-73.99003272408231,https://locations.chipotle.com/../ny/new-york/864-broadway,USA
New York,New York,885 10th Ave,10019,Chipotle John Jay,(917) 338-4646,40.76975,-73.988481,https://locations.chipotle.com/../ny/new-york/885-10th-ave,USA
New York,New York,9 W 42nd St,10036,Chipotle Bryant Park,(212) 354-6760,40.75398181030597,-73.98157357729815,https://locations.chipotle.com/../ny/new-york/9-w-42nd-st,USA
New York,New York,906 3rd Ave,10022,Chipotle 55th and 3rd,(212) 371-8462,40.75895732076281,-73.96879640708482,https://locations.chipotle.com/../ny/new-york/906-3rd-ave,USA
New York,Niagara Falls,1785 Military Rd,14304,Chipotle Niagara Falls,(716) 297-1745,43.096903154181085,-78.97385634043093,https://locations.chipotle.com/../ny/niagara-falls/1785-military-rd,USA
New York,Oceanside,3161 Long Beach Rd,11572,Chipotle Oceanside LI,(516) 960-0035,40.63451005716519,-73.6396922702408,https://locations.chipotle.com/../ny/oceanside/3161-long-beach-rd,USA
New York,Olean,2727 W State St,14760,Chipotle 2727 W State St,(716) 806-3401,42.07665464103093,-78.46155942599377,https://locations.chipotle.com/../ny/olean/2727-w-state-st,USA
New York,Patchogue,367 N Service Rd,11772,Chipotle Patchogue,(631) 289-1937,40.77872965242779,-73.03307648320549,https://locations.chipotle.com/../ny/patchogue/367-n-service-rd,USA
New York,Pelham,798 Pelham Pkwy,10803,Chipotle Pelham Manor,(914) 636-0617,40.893607,-73.821011,https://locations.chipotle.com/../ny/pelham/798-pelham-pkwy,USA
New York,Plattsburgh,200 Consumer Square,12901,Chipotle Plattsburgh,(518) 310-3512,44.69441607721768,-73.48679101840787,https://locations.chipotle.com/../ny/plattsburgh/200-consumer-square,USA
New York,Port Jefferson Station,1064 Route 112,11776,Chipotle Port Jefferson,(631) 331-1589,40.91965453130565,-73.04186076475568,https://locations.chipotle.com/../ny/port-jefferson-station/1064-route-112,USA
New York,Queens,25465 Nassau Blvd,11362,Chipotle Little Neck,(718) 224-4220,40.76527092620086,-73.7253672398291,https://locations.chipotle.com/../ny/queens/25465-nassau-blvd,USA
New York,Queensbury,820 State Route 9,12804,Chipotle Queensbury,(518) 761-6902,43.332172112688944,-73.67719924779544,https://locations.chipotle.com/../ny/queensbury/820-state-route-9,USA
New York,Rego Park,6135 Junction Blvd,11374,Chipotle Rego Center,(718) 592-1476,40.733042794804255,-73.8636884134566,https://locations.chipotle.com/../ny/rego-park/6135-junction-blvd,USA
New York,Rensselaer,279 Troy Rd,12144,Chipotle East Greenbush,(518) 283-0174,42.64008699998782,-73.70136750294529,https://locations.chipotle.com/../ny/rensselaer/279-troy-rd,USA
New York,Riverhead,1501 Old Country Rd,11901,Chipotle Riverhead,(631) 208-0061,40.925559425068506,-72.69211713032405,https://locations.chipotle.com/../ny/riverhead/1501-old-country-rd,USA
New York,Rochester,1360 Mount Hope Ave,14620,Chipotle University of Rochester,(585) 473-3611,43.12342824619089,-77.61781148528479,https://locations.chipotle.com/../ny/rochester/1360-mount-hope-ave,USA
New York,Rochester,1495 E Ridge Rd,14621,Chipotle Irondequoit,(585) 544-2346,43.19860391250725,-77.57752606803732,https://locations.chipotle.com/../ny/rochester/1495-e-ridge-rd,USA
New York,Rochester,1847 W Ridge Rd,14615,Chipotle Greece,(585) 453-0166,43.20648419665562,-77.67839131595593,https://locations.chipotle.com/../ny/rochester/1847-w-ridge-rd,USA
New York,Rochester,2735 Monroe Ave,14618,Chipotle Brighton NY,(585) 551-2279,43.11253341335919,-77.55049630053934,https://locations.chipotle.com/../ny/rochester/2735-monroe-ave,USA
New York,Rochester,3349 Monroe Ave,14618,Chipotle Pittsford Plaza NY,(585) 348-2353,43.101105555207305,-77.53879371576606,https://locations.chipotle.com/../ny/rochester/3349-monroe-ave,USA
New York,Rochester,640 Jefferson Rd,14623,Chipotle Henrietta,(585) 424-1444,43.08758187921192,-77.62540809862901,https://locations.chipotle.com/../ny/rochester/640-jefferson-rd,USA
New York,Rye Brook,100 S Ridge St,10573,Chipotle Rye Brook,(914) 937-0351,41.00357218075789,-73.68328068812713,https://locations.chipotle.com/../ny/rye-brook/100-s-ridge-st,USA
New York,Saratoga Springs,3057 Route 50,12866,Chipotle Wilton,(518) 587-0478,43.10386429442525,-73.7412460149917,https://locations.chipotle.com/../ny/saratoga-springs/3057-route-50,USA
New York,Scarsdale,913 Central Park Ave,10583,Chipotle Midway Shopping Center,(914) 574-2534,40.9928855,-73.822024,https://locations.chipotle.com/../ny/scarsdale/913-central-park-ave,USA
